timestamp,pid,name,cpu_percent,memory_mb,thread_count,priority,status,ctx_switches_vol,ctx_switches_invol,ctx_switches_per_sec
2026-08-30 01:58:02,4,System,0.36,4.29,602,Normal,running,,,
2026-08-30 01:58:02,428,Secure System,0.0,66.54,0,Normal,sleeping,,,
2026-08-30 01:58:02,472,Registry,0.0,26.57,4,Normal,sleeping,,,
2026-08-30 01:58:02,1316,smss.exe,0.0,1.52,2,Base 11,sleeping,,,
2026-08-30 01:58:02,1784,csrss.exe,0.0,7.64,17,High,sleeping,,,
2026-08-30 01:58:02,1900,wininit.exe,0.0,9.82,2,High,sleeping,,,
2026-08-30 01:58:02,1968,services.exe,0.02,19.98,8,Base 9,sleeping,,,
2026-08-30 01:58:02,1988,LsaIso.exe,0.0,3.95,1,Normal,sleeping,,,
2026-08-30 01:58:02,1996,lsass.exe,0.0,33.54,10,Base 9,sleeping,,,
2026-08-30 01:58:02,1452,svchost.exe,0.1,56.9,14,Normal,sleeping,,,
2026-08-30 01:58:02,1220,WUDFHost.exe,0.0,8.73,5,Normal,sleeping,,,
2026-08-30 01:58:02,2008,fontdrvhost.exe,0.0,4.18,5,Normal,sleeping,,,
2026-08-30 01:58:02,2112,svchost.exe,0.0,24.48,10,Normal,sleeping,,,
2026-08-30 01:58:02,2164,svchost.exe,0.02,13.2,6,Normal,sleeping,,,
2026-08-30 01:58:02,2228,WUDFHost.exe,0.05,24.71,23,High,sleeping,,,
2026-08-30 01:58:02,2460,svchost.exe,0.0,6.96,2,Normal,sleeping,,,
2026-08-30 01:58:02,2468,svchost.exe,0.0,12.96,2,Above Normal,sleeping,,,
2026-08-30 01:58:02,2560,svchost.exe,0.0,12.93,11,Normal,sleeping,,,
2026-08-30 01:58:02,2604,svchost.exe,0.0,10.89,8,Normal,sleeping,,,
2026-08-30 01:58:02,2688,svchost.exe,0.0,14.08,5,Normal,sleeping,,,
2026-08-30 01:58:02,2696,svchost.exe,0.0,14.62,4,Normal,sleeping,,,
2026-08-30 01:58:02,2704,svchost.exe,0.0,35.44,6,Normal,sleeping,,,
2026-08-30 01:58:02,2792,svchost.exe,0.0,10.25,3,Normal,sleeping,,,
2026-08-30 01:58:02,2800,svchost.exe,0.0,7.9,3,Normal,sleeping,,,
2026-08-30 01:58:02,2848,IntelCpHDCPSvc.exe,0.0,8.08,3,Normal,sleeping,,,
2026-08-30 01:58:02,2872,svchost.exe,0.0,11.86,9,Normal,sleeping,,,
2026-08-30 01:58:02,2924,svchost.exe,0.0,7.25,6,Normal,sleeping,,,
2026-08-30 01:58:02,3008,svchost.exe,0.0,25.2,12,Normal,sleeping,,,
2026-08-30 01:58:02,3028,svchost.exe,0.0,14.07,8,Normal,sleeping,,,
2026-08-30 01:58:02,3184,svchost.exe,0.0,10.98,2,Normal,sleeping,,,
2026-08-30 01:58:02,3436,svchost.exe,0.0,18.4,9,Normal,sleeping,,,
2026-08-30 01:58:02,3484,svchost.exe,0.0,12.84,6,Normal,sleeping,,,
2026-08-30 01:58:02,3616,svchost.exe,0.0,14.69,3,Normal,sleeping,,,
2026-08-30 01:58:02,3624,NVDisplay.Container.exe,0.33,42.99,37,Normal,running,,,
2026-08-30 01:58:02,3688,svchost.exe,0.0,19.16,6,Normal,sleeping,,,
2026-08-30 01:58:02,3696,svchost.exe,0.0,21.73,9,Normal,sleeping,,,
2026-08-30 01:58:02,3768,svchost.exe,0.0,7.35,4,Normal,sleeping,,,
2026-08-30 01:58:02,3776,svchost.exe,0.0,19.85,5,Normal,sleeping,,,
2026-08-30 01:58:02,3784,svchost.exe,0.0,10.83,6,Normal,sleeping,,,
2026-08-30 01:58:02,3864,svchost.exe,0.0,9.0,2,Normal,sleeping,,,
2026-08-30 01:58:02,3940,Memory Compression,0.0,446.76,662,Normal,sleeping,,,
2026-08-30 01:58:02,4020,svchost.exe,0.0,11.53,2,Normal,sleeping,,,
2026-08-30 01:58:02,4068,svchost.exe,0.0,12.28,3,Normal,sleeping,,,
2026-08-30 01:58:02,4076,svchost.exe,0.0,10.41,7,Normal,sleeping,,,
2026-08-30 01:58:02,4112,svchost.exe,0.0,38.38,8,Normal,sleeping,,,
2026-08-30 01:58:02,4180,svchost.exe,0.0,24.86,10,Normal,sleeping,,,
2026-08-30 01:58:02,4216,svchost.exe,0.0,10.88,5,Normal,sleeping,,,
2026-08-30 01:58:02,4464,svchost.exe,0.0,12.69,4,Normal,sleeping,,,
2026-08-30 01:58:02,4528,svchost.exe,0.0,26.18,16,Normal,sleeping,,,
2026-08-30 01:58:02,4564,svchost.exe,0.0,18.98,6,Normal,sleeping,,,
2026-08-30 01:58:02,4688,spoolsv.exe,0.0,25.05,8,Normal,sleeping,,,
2026-08-30 01:58:02,4780,svchost.exe,0.0,26.98,15,Normal,sleeping,,,
2026-08-30 01:58:02,4788,svchost.exe,0.0,34.25,15,Normal,sleeping,,,
2026-08-30 01:58:02,4904,svchost.exe,0.0,9.88,6,Normal,sleeping,,,
2026-08-30 01:58:02,5020,svchost.exe,0.0,8.8,2,Normal,sleeping,,,
2026-08-30 01:58:02,4168,AcerCentralService.exe,0.0,8.12,4,Normal,sleeping,,,
2026-08-30 01:58:02,3592,AAADSvc.exe,0.0,6.81,2,Normal,sleeping,,,
2026-08-30 01:58:02,4844,AcerGAICameraService.exe,0.0,8.64,1,Normal,sleeping,,,
2026-08-30 01:58:02,5132,AcerLightingService.exe,0.0,14.19,6,Normal,sleeping,,,
2026-08-30 01:58:02,5140,AcerPixyService.exe,0.0,16.64,6,Normal,sleeping,,,
2026-08-30 01:58:02,5164,ARTAimmxService.exe,0.0,8.04,3,Normal,sleeping,,,
2026-08-30 01:58:02,5172,AcerDIAgent.exe,0.0,24.6,4,Normal,sleeping,,,
2026-08-30 01:58:02,5184,ADESv2Svc.exe,0.0,7.88,4,Normal,sleeping,,,
2026-08-30 01:58:02,5196,AcerQAAgent.exe,0.0,38.62,4,Normal,sleeping,,,
2026-08-30 01:58:02,5208,AcerCCAgent.exe,0.0,22.46,5,Normal,sleeping,,,
2026-08-30 01:58:02,5228,AcerSystemCentralService.exe,0.0,7.75,2,Normal,sleeping,,,
2026-08-30 01:58:02,5244,AcerServiceWrapper.exe,0.0,19.43,4,Normal,sleeping,,,
2026-08-30 01:58:02,5312,svchost.exe,0.0,10.57,2,Normal,sleeping,,,
2026-08-30 01:58:02,5328,WMIRegistrationService.exe,0.0,13.65,2,Normal,sleeping,,,
2026-08-30 01:58:02,5340,OneApp.IGCC.WinService.exe,0.0,34.96,5,Normal,sleeping,,,
2026-08-30 01:58:02,5348,DtsApo4Service.exe,0.0,23.66,4,Normal,sleeping,,,
2026-08-30 01:58:02,5356,svchost.exe,0.0,59.29,12,Normal,sleeping,,,
2026-08-30 01:58:02,5364,KillerAnalyticsService.exe,0.0,15.75,5,Normal,sleeping,,,
2026-08-30 01:58:02,5372,svchost.exe,0.1,52.52,17,Normal,sleeping,,,
2026-08-30 01:58:02,5392,jhi_service.exe,0.0,8.76,2,Normal,sleeping,,,
2026-08-30 01:58:02,5432,WsNativePushService.exe,0.0,5.78,3,Normal,sleeping,,,
2026-08-30 01:58:02,5440,svchost.exe,0.0,14.53,6,Normal,sleeping,,,
2026-08-30 01:58:02,5452,IntelAudioService.exe,0.0,30.92,7,Normal,sleeping,,,
2026-08-30 01:58:02,5460,mc-fw-host.exe,0.02,149.79,183,Normal,sleeping,,,
2026-08-30 01:58:02,5468,nvcontainer.exe,0.0,40.19,29,Normal,sleeping,,,
2026-08-30 01:58:02,5504,MpDefenderCoreService.exe,0.0,25.29,10,Normal,sleeping,,,
2026-08-30 01:58:02,5524,TbtP2pShortcutService.exe,0.0,7.79,3,Normal,sleeping,,,
2026-08-30 01:58:02,5540,svchost.exe,0.0,14.84,5,Normal,sleeping,,,
2026-08-30 01:58:02,5548,RstMwService.exe,0.0,10.12,8,Normal,sleeping,,,
2026-08-30 01:58:02,5556,svchost.exe,0.0,26.69,8,Normal,sleeping,,,
2026-08-30 01:58:02,5564,ipfsvc.exe,0.0,7.0,8,Normal,sleeping,,,
2026-08-30 01:58:02,5576,svchost.exe,0.0,6.88,4,Normal,sleeping,,,
2026-08-30 01:58:02,5584,ThunderboltService.exe,0.0,20.07,7,Normal,sleeping,,,
2026-08-30 01:58:02,5636,MsMpEng.exe,0.18,402.75,119,Normal,running,,,
2026-08-30 01:58:02,5784,AcerAgentService.exe,0.0,17.62,6,Normal,sleeping,,,
2026-08-30 01:58:02,5808,ipf_uf.exe,0.0,9.14,5,High,sleeping,,,
2026-08-30 01:58:02,5840,svchost.exe,0.0,8.5,1,Normal,sleeping,,,
2026-08-30 01:58:02,6540,tnslsnr.exe,0.0,22.04,3,Normal,sleeping,,,
2026-08-30 01:58:02,6724,oracle.exe,0.1,1142.75,85,Normal,sleeping,,,
2026-08-30 01:58:02,6840,WmiPrvSE.exe,0.0,29.23,9,Normal,sleeping,,,
2026-08-30 01:58:02,6856,WmiPrvSE.exe,0.0,43.74,8,Normal,sleeping,,,
2026-08-30 01:58:02,7384,KillerNetworkService.exe,0.0,66.74,22,Normal,sleeping,,,
2026-08-30 01:58:02,7552,logi_lamparray_service.AMD64.exe,0.0,14.33,8,Normal,sleeping,,,
2026-08-30 01:58:02,8132,AcerService.exe,0.03,21.7,15,Normal,sleeping,,,
2026-08-30 01:58:02,7448,svchost.exe,0.0,12.01,7,Normal,sleeping,,,
2026-08-30 01:58:02,8064,conhost.exe,0.0,10.0,4,Normal,sleeping,,,
2026-08-30 01:58:02,9824,unsecapp.exe,0.0,13.73,3,Normal,sleeping,,,
2026-08-30 01:58:02,10188,svchost.exe,0.0,9.58,2,Normal,sleeping,,,
2026-08-30 01:58:02,9340,KNDBWMService.exe,0.0,17.6,6,Normal,sleeping,,,
2026-08-30 01:58:02,9464,conhost.exe,0.0,10.03,4,Normal,sleeping,,,
2026-08-30 01:58:02,9708,KNDBWM.exe,0.02,20.68,6,Normal,sleeping,,,
2026-08-30 01:58:02,10228,KAPSService.exe,0.0,17.63,6,Normal,sleeping,,,
2026-08-30 01:58:02,9928,conhost.exe,0.0,10.05,4,Normal,sleeping,,,
2026-08-30 01:58:02,9580,KAPS.exe,0.0,31.02,14,Normal,sleeping,,,
2026-08-30 01:58:02,10876,svchost.exe,0.13,39.43,9,Normal,running,,,
2026-08-30 01:58:02,11040,svchost.exe,0.0,9.23,2,Normal,sleeping,,,
2026-08-30 01:58:02,9440,wlanext.exe,0.0,8.66,3,Normal,sleeping,,,
2026-08-30 01:58:02,10452,WUDFHost.exe,0.05,16.25,11,Normal,sleeping,,,
2026-08-30 01:58:02,4900,dasHost.exe,0.0,16.07,3,Normal,sleeping,,,
2026-08-30 01:58:02,11304,AggregatorHost.exe,0.0,17.67,4,Normal,sleeping,,,
2026-08-30 01:58:02,11508,dasHost.exe,0.0,6.32,1,Normal,sleeping,,,
2026-08-30 01:58:02,11912,AcerSysMonitorService.exe,0.0,17.04,7,Normal,sleeping,,,
2026-08-30 01:58:02,12140,NisSrv.exe,0.0,14.27,4,Normal,sleeping,,,
2026-08-30 01:58:02,8312,svchost.exe,0.0,16.02,5,Normal,sleeping,,,
2026-08-30 01:58:02,10288,NgcIso.exe,0.0,4.86,3,High,sleeping,,,
2026-08-30 01:58:02,5216,svchost.exe,0.0,18.03,9,Normal,sleeping,,,
2026-08-30 01:58:02,1352,svchost.exe,0.0,10.98,8,Normal,sleeping,,,
2026-08-30 01:58:02,12748,AcerDeviceInfoAgentService.exe,0.0,24.38,6,Normal,sleeping,,,
2026-08-30 01:58:02,13080,svchost.exe,0.0,58.74,6,Normal,sleeping,,,
2026-08-30 01:58:02,13420,svchost.exe,0.0,34.05,5,Normal,sleeping,,,
2026-08-30 01:58:02,13696,svchost.exe,0.0,27.59,11,Normal,sleeping,,,
2026-08-30 01:58:02,14692,svchost.exe,0.0,18.27,5,Normal,sleeping,,,
2026-08-30 01:58:02,15516,svchost.exe,0.0,36.18,11,Normal,sleeping,,,
2026-08-30 01:58:02,18236,svchost.exe,0.0,28.59,5,Normal,sleeping,,,
2026-08-30 01:58:02,16984,svchost.exe,0.0,8.84,1,Normal,sleeping,,,
2026-08-30 01:58:02,15512,svchost.exe,0.0,15.72,12,Normal,sleeping,,,
2026-08-30 01:58:02,14936,SecurityHealthService.exe,0.0,25.71,14,Normal,sleeping,,,
2026-08-30 01:58:02,23288,svchost.exe,0.0,26.09,5,Normal,sleeping,,,
2026-08-30 01:58:02,24172,svchost.exe,0.0,10.07,7,Normal,sleeping,,,
2026-08-30 01:58:02,4948,svchost.exe,0.0,15.15,10,Normal,sleeping,,,
2026-08-30 01:58:02,6256,svchost.exe,0.0,41.66,11,Normal,sleeping,,,
2026-08-30 01:58:02,28396,svchost.exe,0.0,17.61,4,Normal,sleeping,,,
2026-08-30 01:58:02,19616,svchost.exe,0.0,36.28,14,Normal,sleeping,,,
2026-08-30 01:58:02,23500,svchost.exe,0.0,12.66,4,Normal,sleeping,,,
2026-08-30 01:58:02,18528,UBTService.exe,0.0,29.8,12,Normal,sleeping,,,
2026-08-30 01:58:02,17968,CamUsage.exe,0.0,31.28,7,Normal,sleeping,,,
2026-08-30 01:58:02,14956,MicUsage.exe,0.0,30.86,7,Normal,sleeping,,,
2026-08-30 01:58:02,19144,svchost.exe,0.0,7.38,5,Normal,sleeping,,,
2026-08-30 01:58:02,24340,svchost.exe,0.03,35.92,15,Normal,sleeping,,,
2026-08-30 01:58:02,13356,svchost.exe,0.0,8.42,1,Normal,sleeping,,,
2026-08-30 01:58:02,11632,RtkAudUService64.exe,0.0,28.01,27,Normal,sleeping,,,
2026-08-30 01:58:02,6208,svchost.exe,0.0,8.88,6,Normal,sleeping,,,
2026-08-30 01:58:02,17456,svchost.exe,0.0,13.18,5,Normal,sleeping,,,
2026-08-30 01:58:02,27128,svchost.exe,0.0,10.23,5,Normal,sleeping,,,
2026-08-30 01:58:02,5052,svchost.exe,0.0,10.68,7,Normal,sleeping,,,
2026-08-30 01:58:02,36216,svchost.exe,0.0,30.12,16,Normal,sleeping,,,
2026-08-30 01:58:02,38832,WmiApSrv.exe,0.02,14.66,3,Normal,sleeping,,,
2026-08-30 01:58:02,37072,InstalledPackagesAgent.exe,0.0,0.05,0,Normal,sleeping,,,
2026-08-30 01:58:02,36708,servicehost.exe,0.1,47.97,107,Normal,sleeping,,,
2026-08-30 01:58:02,37716,InstalledPackagesAgent.exe,0.0,0.05,0,Normal,sleeping,,,
2026-08-30 01:58:02,25528,InstalledPackagesAgent.exe,0.0,0.06,0,Normal,sleeping,,,
2026-08-30 01:58:02,13492,InstalledPackagesAgent.exe,0.0,0.05,0,Normal,sleeping,,,
2026-08-30 01:58:02,3580,InstalledPackagesAgent.exe,0.0,0.06,0,Normal,sleeping,,,
2026-08-30 01:58:02,41884,InstalledPackagesAgent.exe,0.0,0.07,0,Normal,sleeping,,,
2026-08-30 01:58:02,32060,OfficeClickToRun.exe,0.0,37.02,19,Normal,sleeping,,,
2026-08-30 01:58:02,50108,SearchIndexer.exe,0.02,41.13,11,Normal,sleeping,,,
2026-08-30 01:58:02,2764,svchost.exe,0.0,34.62,7,Normal,sleeping,,,
2026-08-30 01:58:02,45644,csrss.exe,0.0,8.36,16,High,sleeping,,,
2026-08-30 01:58:02,6476,winlogon.exe,0.0,24.64,3,High,sleeping,,,
2026-08-30 01:58:02,18652,fontdrvhost.exe,0.0,10.98,5,Normal,sleeping,,,
2026-08-30 01:58:02,23100,dwm.exe,0.44,126.2,19,High,running,,,
2026-08-30 01:58:02,48904,NVDisplay.Container.exe,0.0,45.29,31,Normal,sleeping,,,
2026-08-30 01:58:02,47580,nvcontainer.exe,0.0,42.11,26,Normal,sleeping,,,
2026-08-30 01:58:02,15692,svchost.exe,0.0,15.7,3,Normal,sleeping,,,
2026-08-30 01:58:02,25412,ipf_helper.exe,0.02,12.32,4,Normal,sleeping,,,
2026-08-30 01:58:02,53680,uihost.exe,0.05,39.2,71,Normal,sleeping,,,
2026-08-30 01:58:02,54176,nvcontainer.exe,0.0,33.01,17,Normal,sleeping,,,
2026-08-30 01:58:02,49648,nvcontainer.exe,0.0,53.64,61,Normal,sleeping,,,
2026-08-30 01:58:02,51576,mc-fw-host.exe,0.0,34.05,47,Normal,sleeping,,,
2026-08-30 01:58:02,6984,sihost.exe,0.0,52.02,12,Normal,sleeping,,,
2026-08-30 01:58:02,19668,svchost.exe,0.0,31.38,8,Normal,sleeping,,,
2026-08-30 01:58:02,48228,svchost.exe,0.0,7.41,2,Normal,sleeping,,,
2026-08-30 01:58:02,35224,svchost.exe,0.0,42.59,5,Normal,sleeping,,,
2026-08-30 01:58:02,52100,taskhostw.exe,0.0,23.23,8,Normal,sleeping,,,
2026-08-30 01:58:02,35464,explorer.exe,0.08,281.24,99,Normal,sleeping,,,
2026-08-30 01:58:02,44276,CrossDeviceResume.exe,0.0,31.07,6,Normal,sleeping,,,
2026-08-30 01:58:02,31808,AcerSysHardwareService.exe,0.0,20.91,6,Normal,sleeping,,,
2026-08-30 01:58:02,33776,CrossDeviceService.exe,0.0,32.73,14,Normal,sleeping,,,
2026-08-30 01:58:02,1916,AQAUserPS.exe,0.0,32.3,5,Normal,sleeping,,,
2026-08-30 01:58:02,30920,AcerHardwareService.exe,0.0,21.38,6,Normal,sleeping,,,
2026-08-30 01:58:02,49308,RtkAudUService64.exe,0.0,19.22,8,Normal,sleeping,,,
2026-08-30 01:58:02,11028,OpenRGB.exe,0.0,22.72,6,Normal,sleeping,,,
2026-08-30 01:58:02,33700,svchost.exe,0.0,31.08,8,Normal,sleeping,,,
2026-08-30 01:58:02,40436,unsecapp.exe,0.0,14.01,3,Normal,sleeping,,,
2026-08-30 01:58:02,52600,ACCUserPS.exe,0.0,15.56,3,Normal,sleeping,,,
2026-08-30 01:58:02,50024,RuntimeBroker.exe,0.0,13.81,2,Normal,sleeping,,,
2026-08-30 01:58:02,54260,SearchHost.exe,0.0,103.71,11,Normal,sleeping,,,
2026-08-30 01:58:02,43388,StartMenuExperienceHost.exe,0.0,134.04,15,Normal,sleeping,,,
2026-08-30 01:58:02,47192,WidgetBoard.exe,0.0,32.91,5,Normal,sleeping,,,
2026-08-30 01:58:02,49428,RuntimeBroker.exe,0.0,64.36,29,Normal,sleeping,,,
2026-08-30 01:58:02,41304,svchost.exe,0.0,28.91,3,Normal,sleeping,,,
2026-08-30 01:58:02,37044,WidgetService.exe,0.0,23.88,5,Normal,sleeping,,,
2026-08-30 01:58:02,39764,msedgewebview2.exe,0.0,65.93,53,Normal,sleeping,,,
2026-08-30 01:58:02,32188,msedgewebview2.exe,0.0,15.26,8,Normal,sleeping,,,
2026-08-30 01:58:02,45328,msedgewebview2.exe,0.0,43.95,21,Normal,sleeping,,,
2026-08-30 01:58:02,38632,msedgewebview2.exe,0.0,51.8,20,Above Normal,sleeping,,,
2026-08-30 01:58:02,17912,nvsphelper64.exe,0.02,16.28,6,Normal,sleeping,,,
2026-08-30 01:58:02,39300,NVIDIA Overlay.exe,0.03,88.52,90,Normal,sleeping,,,
2026-08-30 01:58:02,28100,msedgewebview2.exe,0.0,22.11,10,Normal,sleeping,,,
2026-08-30 01:58:02,50692,msedgewebview2.exe,0.0,62.77,46,Idle,sleeping,,,
2026-08-30 01:58:02,21248,NVIDIA Overlay.exe,0.07,48.82,17,Above Normal,sleeping,,,
2026-08-30 01:58:02,38028,NVIDIA Overlay.exe,0.0,34.98,19,Normal,sleeping,,,
2026-08-30 01:58:02,13856,NVIDIA Overlay.exe,0.0,21.36,10,Normal,sleeping,,,
2026-08-30 01:58:02,12924,NVIDIA Overlay.exe,0.02,76.18,28,Normal,sleeping,,,
2026-08-30 01:58:02,47552,svchost.exe,0.0,19.91,5,Normal,sleeping,,,
2026-08-30 01:58:02,38340,svchost.exe,0.0,14.5,3,Normal,sleeping,,,
2026-08-30 01:58:02,49828,ctfmon.exe,0.03,31.75,11,High,sleeping,,,
2026-08-30 01:58:02,29040,nvfvsdksvc_x64.exe,0.0,13.66,3,Normal,sleeping,,,
2026-08-30 01:58:02,52908,FvContainer.System.exe,0.02,36.34,13,Normal,sleeping,,,
2026-08-30 01:58:02,53152,FvContainer.exe,0.0,26.48,12,Normal,sleeping,,,
2026-08-30 01:58:02,15500,PresentMon_x64.exe,0.03,23.4,10,Normal,sleeping,,,
2026-08-30 01:58:02,24084,nvrla.exe,0.0,12.39,2,Normal,sleeping,,,
2026-08-30 01:58:02,7344,TextInputHost.exe,0.0,55.05,20,High,sleeping,,,
2026-08-30 01:58:02,20856,SecurityHealthSystray.exe,0.0,12.67,1,Normal,sleeping,,,
2026-08-30 01:58:02,48264,RtkAudUService64.exe,0.0,23.51,13,Normal,sleeping,,,
2026-08-30 01:58:02,9800,ADESv2BW.exe,0.0,10.75,1,Normal,sleeping,,,
2026-08-30 01:58:02,35408,OneDrive.exe,0.0,93.23,25,Normal,sleeping,,,
2026-08-30 01:58:02,30064,EpicOnlineServicesUserHelper.exe,0.0,21.05,11,Normal,sleeping,,,
2026-08-30 01:58:02,34836,EpicOnlineServicesUserHelper.exe,0.0,57.95,13,Normal,sleeping,,,
2026-08-30 01:58:02,47436,conhost.exe,0.0,9.64,3,Normal,sleeping,,,
2026-08-30 01:58:02,44480,EpicGamesLauncher.exe,0.29,49.52,117,Normal,running,,,
2026-08-30 01:58:02,32576,ms-teams.exe,0.0,33.27,34,Normal,sleeping,,,
2026-08-30 01:58:02,51592,RuntimeBroker.exe,0.0,12.87,2,Normal,sleeping,,,
2026-08-30 01:58:02,20288,EpicWebHelper.exe,0.0,29.6,12,Above Normal,sleeping,,,
2026-08-30 01:58:02,53364,msedgewebview2.exe,0.0,28.3,57,Normal,sleeping,,,
2026-08-30 01:58:02,40404,msedgewebview2.exe,0.0,15.36,8,Normal,sleeping,,,
2026-08-30 01:58:02,43736,msedgewebview2.exe,0.0,7.93,21,Above Normal,sleeping,,,
2026-08-30 01:58:02,11544,msedgewebview2.exe,0.0,7.86,20,Normal,sleeping,,,
2026-08-30 01:58:02,20952,msedgewebview2.exe,0.0,3.18,10,Normal,sleeping,,,
2026-08-30 01:58:02,45204,msedgewebview2.exe,0.0,45.62,49,Normal,sleeping,,,
2026-08-30 01:58:02,45748,EOSOverlayRenderer-Win64-Shipping.exe,0.03,49.63,44,Normal,sleeping,,,
2026-08-30 01:58:02,53284,EpicWebHelper.exe,0.0,32.05,8,Normal,sleeping,,,
2026-08-30 01:58:02,51764,EOSOverlayRenderer-Win64-Shipping.exe,0.0,30.51,33,Above Normal,sleeping,,,
2026-08-30 01:58:02,44580,EOSOverlayRenderer-Win64-Shipping.exe,0.0,34.2,23,Normal,sleeping,,,
2026-08-30 01:58:02,14512,EOSOverlayRenderer-Win64-Shipping.exe,0.0,20.76,10,Normal,sleeping,,,
2026-08-30 01:58:02,43988,PredatorSense.exe,0.05,65.58,46,Normal,sleeping,,,
2026-08-30 01:58:02,51332,ms-teams.exe,0.0,35.69,51,Normal,sleeping,,,
2026-08-30 01:58:02,40348,AcerGAICameraW.exe,0.0,19.16,5,Normal,sleeping,,,
2026-08-30 01:58:02,54236,PredatorSense.exe,0.0,34.38,49,Above Normal,sleeping,,,
2026-08-30 01:58:02,44008,PredatorSense.exe,0.0,26.81,17,Normal,sleeping,,,
2026-08-30 01:58:02,22752,PredatorSense.exe,0.0,85.15,31,Normal,sleeping,,,
2026-08-30 01:58:02,44452,msedgewebview2.exe,0.0,4.02,10,Normal,sleeping,,,
2026-08-30 01:58:02,38012,QuickPanel.exe,0.0,42.18,40,Normal,sleeping,,,
2026-08-30 01:58:02,35212,PushNotificationsLongRunningTask.exe,0.0,16.96,3,Normal,sleeping,,,
2026-08-30 01:58:02,49332,QuickPanel.exe,0.0,31.5,14,Above Normal,sleeping,,,
2026-08-30 01:58:02,48232,QuickPanelOSD.exe,0.02,66.59,46,Normal,sleeping,,,
2026-08-30 01:58:02,54304,QuickPanel.exe,0.0,25.87,15,Normal,sleeping,,,
2026-08-30 01:58:02,54856,CefSharp.BrowserSubprocess.exe,0.0,29.29,16,Above Normal,sleeping,,,
2026-08-30 01:58:02,55012,CefSharp.BrowserSubprocess.exe,0.0,35.8,16,Normal,sleeping,,,
2026-08-30 01:58:02,55140,CefSharp.BrowserSubprocess.exe,0.0,28.21,10,Normal,sleeping,,,
2026-08-30 01:58:02,55196,CefSharp.BrowserSubprocess.exe,0.0,33.96,14,Idle,sleeping,,,
2026-08-30 01:58:02,55204,CefSharp.BrowserSubprocess.exe,0.0,37.41,27,Idle,sleeping,,,
2026-08-30 01:58:02,56176,MathWorksServiceHost.exe,0.0,51.87,147,Normal,sleeping,,,
2026-08-30 01:58:02,17508,MathWorksServiceHost-Monitor.exe,0.02,32.71,31,Normal,sleeping,,,
2026-08-30 01:58:02,55940,mscopilot.exe,0.0,58.08,61,Normal,sleeping,,,
2026-08-30 01:58:02,55948,mscopilot.exe,0.0,15.62,8,Normal,sleeping,,,
2026-08-30 01:58:02,2828,mscopilot.exe,0.0,40.15,22,Normal,sleeping,,,
2026-08-30 01:58:02,36944,mscopilot.exe,0.0,24.95,17,Above Normal,sleeping,,,
2026-08-30 01:58:02,54648,elevation_service.exe,0.0,14.03,1,Normal,sleeping,,,
2026-08-30 01:58:02,9840,mscopilot.exe,0.0,21.21,11,Normal,sleeping,,,
2026-08-30 01:58:02,56484,MicrosoftSecurityApp.exe,0.0,82.91,56,Normal,sleeping,,,
2026-08-30 01:58:02,56416,RuntimeBroker.exe,0.0,13.68,2,Normal,sleeping,,,
2026-08-30 01:58:02,56992,ONENOTEM.EXE,0.0,7.86,2,Normal,sleeping,,,
2026-08-30 01:58:02,36616,WSHelper.exe,0.0,23.64,5,Normal,sleeping,,,
2026-08-30 01:58:02,36404,StorPSCTL.exe,0.0,7.99,6,Below Normal,sleeping,,,
2026-08-30 01:58:02,37704,ShellExperienceHost.exe,0.0,61.14,22,Normal,suspended,,,
2026-08-30 01:58:02,16164,RuntimeBroker.exe,0.0,26.8,3,Normal,sleeping,,,
2026-08-30 01:58:02,7904,ApplicationFrameHost.exe,0.0,26.83,7,Normal,sleeping,,,
2026-08-30 01:58:02,54976,SystemSettings.exe,0.0,2.39,51,Normal,suspended,,,
2026-08-30 01:58:02,49280,UserOOBEBroker.exe,0.0,10.64,1,Normal,sleeping,,,
2026-08-30 01:58:02,31984,Video.UI.exe,0.0,2.14,15,Normal,suspended,,,
2026-08-30 01:58:02,48560,AppActions.exe,0.0,33.28,7,Normal,sleeping,,,
2026-08-30 01:58:02,47168,FileCoAuth.exe,0.0,43.14,9,Normal,sleeping,,,
2026-08-30 01:58:02,36692,WsToastNotification.exe,0.0,15.25,9,Normal,sleeping,,,
2026-08-30 01:58:02,20216,conhost.exe,0.0,9.52,3,Normal,sleeping,,,
2026-08-30 01:58:02,50844,LockApp.exe,0.0,44.95,13,Normal,suspended,,,
2026-08-30 01:58:02,47712,RuntimeBroker.exe,0.0,29.53,10,Normal,sleeping,,,
2026-08-30 01:58:02,52460,svchost.exe,0.0,9.44,5,Normal,sleeping,,,
2026-08-30 01:58:02,56664,cowork-svc.exe,0.0,31.92,22,Normal,sleeping,,,
2026-08-30 01:58:02,47748,vmcompute.exe,0.0,15.79,4,Normal,sleeping,,,
2026-08-30 01:58:02,40684,taskhostw.exe,0.0,33.03,5,Normal,sleeping,,,
2026-08-30 01:58:02,37080,claude.exe,0.07,232.93,89,Normal,sleeping,,,
2026-08-30 01:58:02,50476,claude.exe,0.0,35.27,8,Normal,sleeping,,,
2026-08-30 01:58:02,18200,claude.exe,0.0,191.44,20,Above Normal,sleeping,,,
2026-08-30 01:58:02,50172,claude.exe,0.02,42.23,24,Normal,sleeping,,,
